user_id,product_id,rating,timestamp
user_158,product_23,5,2023-01-27 03:00:00
user_18,product_37,5,2023-01-27 04:00:00
user_188,product_27,4,2023-01-27 05:00:00
user_107,product_20,1,2023-01-27 06:00:00
user_181,product_42,4,2023-01-27 07:00:00
user_166,product_17,5,2023-01-27 08:00:00
user_90,product_35,4,2023-01-27 09:00:00
user_89,product_34,5,2023-01-27 10:00:00
user_18,product_44,4,2023-01-27 11:00:00
user_38,product_8,4,2023-01-27 12:00:00
user_125,product_37,4,2023-01-27 13:00:00
user_194,product_29,4,2023-01-27 14:00:00
user_172,product_43,4,2023-01-27 15:00:00
user_140,product_33,5,2023-01-27 16:00:00
user_125,product_31,5,2023-01-27 17:00:00
user_147,product_2,5,2023-01-27 19:00:00
user_199,product_27,5,2023-01-27 20:00:00
user_60,product_43,1,2023-01-27 21:00:00
user_126,product_14,5,2023-01-27 22:00:00
user_104,product_40,3,2023-01-27 23:00:00
user_166,product_22,3,2023-01-28 00:00:00
user_0,product_39,5,2023-01-28 01:00:00
user_130,product_10,4,2023-01-28 02:00:00
user_91,product_47,2,2023-01-28 03:00:00
user_189,product_31,3,2023-01-28 04:00:00
user_190,product_35,1,2023-01-28 05:00:00
user_112,product_32,5,2023-01-28 06:00:00
user_152,product_23,1,2023-01-28 07:00:00
user_55,product_38,3,2023-01-28 08:00:00
user_160,product_33,4,2023-01-28 09:00:00
user_165,product_27,4,2023-01-28 10:00:00
user_116,product_36,5,2023-01-28 11:00:00
user_133,product_6,1,2023-01-28 12:00:00
user_57,product_3,4,2023-01-28 13:00:00
user_43,product_36,5,2023-01-28 14:00:00
user_172,product_0,5,2023-01-28 15:00:00
user_159,product_0,5,2023-01-28 16:00:00
user_172,product_46,5,2023-01-28 17:00:00
user_60,product_19,2,2023-01-28 18:00:00
user_46,product_18,4,2023-01-28 19:00:00
user_148,product_28,4,2023-01-28 20:00:00
user_79,product_9,5,2023-01-28 21:00:00
user_117,product_17,3,2023-01-28 22:00:00
user_163,product_27,3,2023-01-28 23:00:00
user_146,product_34,4,2023-01-29 00:00:00
user_19,product_42,2,2023-01-29 01:00:00
user_184,product_46,3,2023-01-29 02:00:00
user_145,product_30,5,2023-01-29 03:00:00
user_46,product_26,4,2023-01-29 04:00:00
user_13,product_48,5,2023-01-29 06:00:00
user_142,product_48,4,2023-01-29 07:00:00
user_158,product_37,3,2023-01-29 08:00:00
user_0,product_4,3,2023-01-29 09:00:00
user_116,product_7,4,2023-01-29 10:00:00
user_53,product_33,5,2023-01-29 11:00:00
user_117,product_47,4,2023-01-29 12:00:00
user_2,product_11,1,2023-01-29 13:00:00
user_143,product_37,4,2023-01-29 14:00:00
user_184,product_0,5,2023-01-29 15:00:00
user_11,product_30,5,2023-01-29 16:00:00
user_73,product_3,5,2023-01-29 17:00:00
user_15,product_48,5,2023-01-29 18:00:00
user_199,product_44,4,2023-01-29 19:00:00
user_101,product_49,5,2023-01-29 20:00:00
user_151,product_4,3,2023-01-29 21:00:00
user_155,product_29,5,2023-01-29 22:00:00
user_91,product_44,5,2023-01-30 02:00:00
user_163,product_3,4,2023-01-30 03:00:00
user_135,product_26,2,2023-01-30 05:00:00
user_59,product_42,4,2023-01-30 07:00:00
user_27,product_41,5,2023-01-30 09:00:00
user_100,product_49,5,2023-01-30 10:00:00
user_40,product_5,5,2023-01-30 11:00:00
user_191,product_14,4,2023-01-30 12:00:00
user_154,product_29,5,2023-01-30 13:00:00
user_190,product_41,2,2023-01-30 14:00:00
user_160,product_36,4,2023-01-30 16:00:00
user_156,product_41,2,2023-01-30 17:00:00
user_140,product_36,5,2023-01-30 18:00:00
user_45,product_34,3,2023-01-30 19:00:00
user_34,product_22,3,2023-01-30 20:00:00
user_133,product_5,4,2023-01-30 21:00:00
user_81,product_3,2,2023-01-30 22:00:00
user_114,product_17,3,2023-01-30 23:00:00
user_196,product_8,1,2023-01-31 00:00:00
user_46,product_48,4,2023-01-31 01:00:00
user_152,product_28,2,2023-01-31 02:00:00
user_193,product_12,5,2023-01-31 03:00:00
user_9,product_46,3,2023-01-31 04:00:00
user_55,product_16,5,2023-01-31 05:00:00
user_108,product_31,4,2023-01-31 07:00:00
user_4,product_47,5,2023-01-31 08:00:00
user_118,product_21,5,2023-01-31 09:00:00
user_117,product_4,4,2023-01-31 11:00:00
user_64,product_36,2,2023-01-31 12:00:00
user_145,product_40,5,2023-01-31 13:00:00
user_176,product_48,5,2023-01-31 14:00:00
user_10,product_12,5,2023-01-31 15:00:00
user_84,product_33,4,2023-01-31 16:00:00
user_25,product_44,5,2023-01-31 17:00:00
user_62,product_21,5,2023-01-31 18:00:00
user_85,product_22,3,2023-01-31 19:00:00
user_58,product_2,2,2023-01-31 20:00:00
user_26,product_41,3,2023-01-31 21:00:00
user_176,product_33,5,2023-01-31 22:00:00
user_160,product_31,5,2023-01-31 23:00:00
user_97,product_44,5,2023-02-01 00:00:00
user_104,product_48,4,2023-02-01 01:00:00
user_98,product_20,4,2023-02-01 02:00:00
user_128,product_45,4,2023-02-01 03:00:00
user_148,product_43,4,2023-02-01 04:00:00
user_54,product_20,5,2023-02-01 05:00:00
user_196,product_10,5,2023-02-01 07:00:00
user_94,product_38,5,2023-02-01 08:00:00
user_132,product_3,4,2023-02-01 09:00:00
user_101,product_0,4,2023-02-01 10:00:00
user_2,product_27,5,2023-02-01 11:00:00
user_180,product_23,5,2023-02-01 12:00:00
user_22,product_34,3,2023-02-01 13:00:00
user_52,product_12,4,2023-02-01 14:00:00
user_164,product_46,3,2023-02-01 15:00:00
user_82,product_33,5,2023-02-01 16:00:00
user_144,product_10,4,2023-02-01 17:00:00
user_84,product_35,4,2023-02-01 18:00:00
user_77,product_16,2,2023-02-01 19:00:00
user_109,product_34,4,2023-02-01 20:00:00
user_0,product_17,5,2023-02-01 21:00:00
user_50,product_39,3,2023-02-01 22:00:00
user_172,product_21,5,2023-02-01 23:00:00
user_3,product_23,5,2023-02-02 00:00:00
user_189,product_18,5,2023-02-02 01:00:00
user_192,product_36,3,2023-02-02 02:00:00
user_31,product_20,4,2023-02-02 04:00:00
user_33,product_7,5,2023-02-02 05:00:00
user_91,product_27,5,2023-02-02 06:00:00
user_71,product_16,2,2023-02-02 08:00:00
user_38,product_36,4,2023-02-02 09:00:00
user_153,product_35,4,2023-02-02 10:00:00
user_161,product_18,3,2023-02-02 11:00:00
user_181,product_26,3,2023-02-02 12:00:00
user_117,product_33,4,2023-02-02 13:00:00
user_2,product_10,1,2023-02-02 14:00:00
user_122,product_44,3,2023-02-02 15:00:00
user_49,product_46,4,2023-02-02 16:00:00
user_192,product_20,4,2023-02-02 18:00:00
user_53,product_10,4,2023-02-02 19:00:00
user_132,product_38,4,2023-02-02 20:00:00
user_56,product_27,5,2023-02-02 21:00:00
user_144,product_4,4,2023-02-02 22:00:00
user_111,product_16,4,2023-02-02 23:00:00
user_46,product_19,4,2023-02-03 00:00:00
user_150,product_40,5,2023-02-03 01:00:00
user_84,product_45,5,2023-02-03 02:00:00
user_141,product_11,5,2023-02-03 03:00:00
user_65,product_5,5,2023-02-03 04:00:00
user_178,product_18,4,2023-02-03 06:00:00
user_102,product_25,1,2023-02-03 07:00:00
user_165,product_47,5,2023-02-03 08:00:00
user_191,product_43,5,2023-02-03 09:00:00
user_37,product_43,5,2023-02-03 10:00:00
user_49,product_31,4,2023-02-03 11:00:00
user_97,product_5,5,2023-02-03 12:00:00
user_81,product_35,4,2023-02-03 13:00:00
user_29,product_37,1,2023-02-03 14:00:00
user_78,product_10,4,2023-02-03 15:00:00
user_90,product_32,4,2023-02-03 16:00:00
user_178,product_23,4,2023-02-03 17:00:00
user_51,product_14,3,2023-02-03 19:00:00
user_165,product_26,4,2023-02-03 20:00:00
user_29,product_49,4,2023-02-03 22:00:00
user_105,product_16,5,2023-02-03 23:00:00
user_50,product_13,5,2023-02-04 00:00:00
user_80,product_26,5,2023-02-04 01:00:00
user_132,product_17,5,2023-02-04 02:00:00
user_28,product_27,5,2023-02-04 03:00:00
user_131,product_46,3,2023-02-04 04:00:00
user_137,product_46,5,2023-02-04 05:00:00
user_183,product_3,4,2023-02-04 06:00:00
user_144,product_6,3,2023-02-04 07:00:00
user_73,product_44,2,2023-02-04 08:00:00
user_16,product_34,5,2023-02-04 09:00:00
user_83,product_47,5,2023-02-04 10:00:00
user_68,product_8,3,2023-02-04 11:00:00
user_5,product_44,5,2023-02-04 13:00:00
user_193,product_16,3,2023-02-04 15:00:00
user_125,product_48,5,2023-02-04 16:00:00
user_42,product_32,4,2023-02-04 17:00:00
user_114,product_31,5,2023-02-04 18:00:00
user_110,product_7,2,2023-02-04 19:00:00
user_150,product_18,4,2023-02-04 20:00:00
user_182,product_37,5,2023-02-04 21:00:00
user_79,product_2,5,2023-02-04 22:00:00
user_117,product_12,5,2023-02-05 00:00:00
user_143,product_46,5,2023-02-05 01:00:00
user_7,product_45,5,2023-02-05 02:00:00
user_103,product_15,4,2023-02-05 04:00:00
user_131,product_49,1,2023-02-05 05:00:00
user_24,product_21,4,2023-02-05 07:00:00
user_194,product_28,4,2023-02-05 08:00:00
user_95,product_21,4,2023-02-05 09:00:00
user_194,product_42,5,2023-02-05 10:00:00
user_154,product_2,5,2023-02-05 11:00:00
user_92,product_9,4,2023-02-05 12:00:00
user_159,product_41,5,2023-02-05 13:00:00
user_177,product_20,4,2023-02-05 14:00:00
user_60,product_15,4,2023-02-05 15:00:00
user_121,product_11,5,2023-02-05 16:00:00
user_50,product_1,4,2023-02-05 17:00:00
user_146,product_40,5,2023-02-05 18:00:00
user_20,product_23,3,2023-02-05 19:00:00
user_4,product_34,1,2023-02-05 20:00:00
user_91,product_29,5,2023-02-05 21:00:00
user_169,product_29,2,2023-02-05 22:00:00
user_60,product_46,5,2023-02-05 23:00:00
user_21,product_34,5,2023-02-06 00:00:00
user_148,product_18,3,2023-02-06 01:00:00
user_0,product_7,3,2023-02-06 03:00:00
user_132,product_25,4,2023-02-06 04:00:00
user_11,product_48,2,2023-02-06 05:00:00
user_89,product_39,3,2023-02-06 06:00:00
user_45,product_6,4,2023-02-06 07:00:00
user_33,product_29,4,2023-02-06 08:00:00
user_176,product_6,5,2023-02-06 09:00:00
user_77,product_2,5,2023-02-06 10:00:00
user_44,product_0,5,2023-02-06 11:00:00
user_72,product_24,5,2023-02-06 13:00:00
user_25,product_36,4,2023-02-06 14:00:00
user_46,product_0,5,2023-02-06 15:00:00
user_120,product_14,5,2023-02-06 16:00:00
user_55,product_36,4,2023-02-06 17:00:00
user_93,product_12,5,2023-02-06 18:00:00
user_106,product_39,5,2023-02-06 19:00:00
user_62,product_7,5,2023-02-06 20:00:00
user_47,product_4,5,2023-02-06 21:00:00
user_60,product_8,4,2023-02-06 22:00:00
user_80,product_0,4,2023-02-06 23:00:00
user_25,product_35,1,2023-02-07 00:00:00
user_35,product_34,5,2023-02-07 01:00:00
user_0,product_1,1,2023-02-07 02:00:00
user_112,product_22,3,2023-02-07 04:00:00
user_98,product_8,3,2023-02-07 05:00:00
user_179,product_33,4,2023-02-07 06:00:00
user_46,product_45,5,2023-02-07 07:00:00
user_55,product_3,4,2023-02-07 09:00:00
user_13,product_29,4,2023-02-07 10:00:00
user_27,product_30,3,2023-02-07 11:00:00
user_77,product_37,3,2023-02-07 12:00:00
user_129,product_10,5,2023-02-07 13:00:00
user_153,product_7,1,2023-02-07 15:00:00
user_13,product_2,5,2023-02-07 16:00:00
user_186,product_13,5,2023-02-07 17:00:00
user_55,product_12,5,2023-02-07 18:00:00
user_114,product_44,4,2023-02-07 19:00:00
user_6,product_31,5,2023-02-07 20:00:00
user_110,product_44,5,2023-02-07 22:00:00
user_106,product_37,4,2023-02-08 00:00:00
user_17,product_15,5,2023-02-08 01:00:00
user_37,product_1,3,2023-02-08 02:00:00
user_114,product_39,4,2023-02-08 03:00:00
user_14,product_16,5,2023-02-08 04:00:00
user_191,product_33,5,2023-02-08 05:00:00
user_118,product_41,4,2023-02-08 06:00:00
user_38,product_37,3,2023-02-08 08:00:00
user_184,product_1,4,2023-02-08 09:00:00
user_16,product_1,5,2023-02-08 10:00:00
user_125,product_12,3,2023-02-08 12:00:00
user_43,product_46,5,2023-02-08 13:00:00
user_24,product_30,3,2023-02-08 14:00:00
user_144,product_33,4,2023-02-08 15:00:00
user_12,product_38,5,2023-02-08 16:00:00
user_24,product_2,5,2023-02-08 17:00:00
user_67,product_7,5,2023-02-08 18:00:00
user_137,product_22,5,2023-02-08 19:00:00
user_108,product_26,5,2023-02-08 21:00:00
user_145,product_28,4,2023-02-08 22:00:00
user_110,product_38,5,2023-02-08 23:00:00
user_33,product_0,5,2023-02-09 01:00:00
user_110,product_16,4,2023-02-09 02:00:00
user_7,product_40,4,2023-02-09 03:00:00
user_167,product_29,5,2023-02-09 04:00:00
user_112,product_12,5,2023-02-09 05:00:00
user_82,product_20,5,2023-02-09 06:00:00
user_41,product_18,4,2023-02-09 07:00:00
user_168,product_18,4,2023-02-09 08:00:00
user_100,product_24,5,2023-02-09 09:00:00
user_5,product_21,5,2023-02-09 10:00:00
user_179,product_30,5,2023-02-09 11:00:00
user_25,product_16,5,2023-02-09 12:00:00
user_63,product_22,5,2023-02-09 13:00:00
user_186,product_31,4,2023-02-09 14:00:00
user_183,product_9,5,2023-02-09 15:00:00
user_58,product_9,5,2023-02-09 16:00:00
user_108,product_35,5,2023-02-09 17:00:00
user_197,product_7,5,2023-02-09 18:00:00
user_120,product_19,5,2023-02-09 19:00:00
user_32,product_31,4,2023-02-09 20:00:00
user_180,product_49,3,2023-02-09 21:00:00
user_149,product_13,4,2023-02-09 22:00:00
user_20,product_49,5,2023-02-09 23:00:00
user_197,product_27,5,2023-02-10 00:00:00
user_69,product_45,4,2023-02-10 01:00:00
user_111,product_23,5,2023-02-10 02:00:00
user_3,product_14,4,2023-02-10 03:00:00
user_93,product_21,4,2023-02-10 04:00:00
user_74,product_29,5,2023-02-10 05:00:00
user_61,product_12,3,2023-02-10 07:00:00
user_93,product_22,4,2023-02-10 08:00:00
user_94,product_7,4,2023-02-10 09:00:00
user_151,product_17,4,2023-02-10 10:00:00
user_54,product_11,4,2023-02-10 11:00:00
user_136,product_30,4,2023-02-10 12:00:00
user_130,product_13,3,2023-02-10 13:00:00
user_30,product_33,4,2023-02-10 14:00:00
user_39,product_17,2,2023-02-10 15:00:00
user_35,product_33,4,2023-02-10 16:00:00
user_151,product_10,5,2023-02-10 17:00:00
user_5,product_40,5,2023-02-10 18:00:00
user_65,product_11,4,2023-02-10 19:00:00
user_74,product_48,2,2023-02-10 20:00:00
user_78,product_30,4,2023-02-10 22:00:00
user_133,product_48,3,2023-02-10 23:00:00
user_117,product_28,4,2023-02-11 00:00:00
user_112,product_25,3,2023-02-11 01:00:00
user_93,product_17,5,2023-02-11 02:00:00
user_178,product_31,4,2023-02-11 03:00:00
user_61,product_21,3,2023-02-11 04:00:00
user_184,product_37,5,2023-02-11 05:00:00
user_78,product_22,3,2023-02-11 07:00:00
user_25,product_49,4,2023-02-11 09:00:00
user_178,product_7,5,2023-02-11 10:00:00
user_172,product_40,3,2023-02-11 11:00:00
user_43,product_5,4,2023-02-11 12:00:00
user_132,product_4,4,2023-02-11 13:00:00
user_69,product_43,2,2023-02-11 14:00:00
user_153,product_28,5,2023-02-11 15:00:00
user_117,product_27,5,2023-02-11 16:00:00
user_67,product_10,4,2023-02-11 17:00:00
user_18,product_0,4,2023-02-11 18:00:00
user_112,product_18,5,2023-02-11 20:00:00
user_139,product_8,3,2023-02-11 21:00:00
user_0,product_33,4,2023-02-11 23:00:00
user_89,product_43,4,2023-02-12 00:00:00
user_141,product_3,4,2023-02-12 01:00:00
user_63,product_35,2,2023-02-12 02:00:00
user_37,product_17,4,2023-02-12 03:00:00
user_138,product_18,5,2023-02-12 06:00:00
user_99,product_48,2,2023-02-12 07:00:00
user_76,product_5,4,2023-02-12 08:00:00
user_2,product_47,5,2023-02-12 09:00:00
user_160,product_11,4,2023-02-12 10:00:00
user_133,product_36,5,2023-02-12 11:00:00
user_177,product_16,5,2023-02-12 12:00:00
user_9,product_22,3,2023-02-12 13:00:00
user_4,product_25,5,2023-02-12 14:00:00
user_150,product_28,4,2023-02-12 15:00:00
user_137,product_32,4,2023-02-12 16:00:00
user_171,product_26,4,2023-02-12 17:00:00
user_129,product_24,4,2023-02-12 18:00:00
user_12,product_9,5,2023-02-12 19:00:00
user_167,product_46,5,2023-02-12 20:00:00
user_129,product_22,5,2023-02-12 21:00:00
user_64,product_20,5,2023-02-12 23:00:00
user_62,product_42,5,2023-02-13 00:00:00
user_100,product_12,4,2023-02-13 01:00:00
user_72,product_36,4,2023-02-13 02:00:00
user_16,product_32,1,2023-02-13 03:00:00
user_8,product_23,5,2023-02-13 04:00:00
user_142,product_43,4,2023-02-13 05:00:00
user_37,product_16,2,2023-02-13 07:00:00
user_162,product_3,4,2023-02-13 08:00:00
user_93,product_46,4,2023-02-13 09:00:00
user_94,product_24,4,2023-02-13 10:00:00
user_48,product_29,5,2023-02-13 11:00:00
user_187,product_19,3,2023-02-13 14:00:00
user_177,product_18,3,2023-02-13 15:00:00
user_77,product_18,4,2023-02-13 16:00:00
user_116,product_11,4,2023-02-13 17:00:00
user_119,product_36,1,2023-02-13 18:00:00
user_136,product_41,4,2023-02-13 19:00:00
user_161,product_16,3,2023-02-13 20:00:00
user_75,product_36,4,2023-02-13 21:00:00
user_34,product_47,4,2023-02-13 22:00:00
user_0,product_38,5,2023-02-13 23:00:00
user_39,product_27,5,2023-02-14 00:00:00
user_63,product_40,4,2023-02-14 01:00:00
user_149,product_34,5,2023-02-14 02:00:00
user_59,product_46,4,2023-02-14 03:00:00
user_63,product_47,5,2023-02-14 04:00:00
user_92,product_17,5,2023-02-14 05:00:00
user_71,product_13,5,2023-02-14 06:00:00
user_10,product_34,4,2023-02-14 07:00:00
user_104,product_43,4,2023-02-14 08:00:00
user_13,product_40,2,2023-02-14 09:00:00
user_59,product_6,1,2023-02-14 10:00:00
user_29,product_40,4,2023-02-14 11:00:00
user_34,product_12,4,2023-02-14 12:00:00
user_164,product_17,4,2023-02-14 13:00:00
user_4,product_36,3,2023-02-14 14:00:00
user_82,product_12,5,2023-02-14 15:00:00
user_122,product_35,5,2023-02-14 16:00:00
user_77,product_30,5,2023-02-14 17:00:00
user_153,product_1,4,2023-02-14 18:00:00
user_61,product_15,5,2023-02-14 19:00:00
user_131,product_8,5,2023-02-14 20:00:00
user_88,product_8,4,2023-02-14 21:00:00
user_41,product_37,4,2023-02-14 22:00:00
user_88,product_10,5,2023-02-14 23:00:00
user_145,product_21,4,2023-02-15 00:00:00
user_39,product_32,4,2023-02-15 01:00:00
user_71,product_35,3,2023-02-15 02:00:00
user_38,product_44,3,2023-02-15 03:00:00
user_103,product_22,5,2023-02-15 04:00:00
user_13,product_44,5,2023-02-15 05:00:00
user_31,product_44,4,2023-02-15 06:00:00
user_178,product_33,3,2023-02-15 07:00:00
user_124,product_8,4,2023-02-15 08:00:00
user_165,product_23,4,2023-02-15 09:00:00
user_96,product_7,3,2023-02-15 10:00:00
user_22,product_6,5,2023-02-15 11:00:00
user_62,product_35,2,2023-02-15 12:00:00
user_142,product_17,4,2023-02-15 13:00:00
user_152,product_2,5,2023-02-15 14:00:00
user_144,product_27,4,2023-02-15 15:00:00
user_193,product_5,5,2023-02-15 16:00:00
user_52,product_43,5,2023-02-15 17:00:00
user_103,product_43,5,2023-02-15 18:00:00
user_103,product_20,3,2023-02-15 19:00:00
user_178,product_27,3,2023-02-15 20:00:00
user_38,product_39,4,2023-02-15 21:00:00
user_178,product_0,4,2023-02-15 22:00:00
user_197,product_35,5,2023-02-15 23:00:00
user_133,product_20,5,2023-02-16 00:00:00
user_66,product_42,5,2023-02-16 01:00:00
user_134,product_34,5,2023-02-16 02:00:00
user_178,product_12,5,2023-02-16 03:00:00
user_199,product_48,4,2023-02-16 04:00:00
user_41,product_9,4,2023-02-16 05:00:00
user_110,product_9,2,2023-02-16 08:00:00
user_154,product_36,3,2023-02-16 11:00:00
user_163,product_37,5,2023-02-16 12:00:00
user_184,product_21,2,2023-02-16 15:00:00
user_96,product_16,3,2023-02-16 16:00:00
user_182,product_13,5,2023-02-16 18:00:00
user_32,product_9,5,2023-02-16 19:00:00
user_195,product_34,4,2023-02-16 20:00:00
user_65,product_2,3,2023-02-16 22:00:00
user_4,product_37,3,2023-02-17 00:00:00
user_122,product_16,4,2023-02-17 01:00:00
user_73,product_11,4,2023-02-17 02:00:00
user_96,product_23,1,2023-02-17 03:00:00
user_37,product_42,4,2023-02-17 05:00:00
user_140,product_24,4,2023-02-17 06:00:00
user_158,product_35,3,2023-02-17 07:00:00
user_46,product_25,5,2023-02-17 08:00:00
user_108,product_37,5,2023-02-17 09:00:00
user_179,product_0,4,2023-02-17 10:00:00
user_183,product_19,5,2023-02-17 11:00:00
user_14,product_27,4,2023-02-17 12:00:00
user_156,product_15,4,2023-02-17 13:00:00
user_135,product_46,5,2023-02-17 14:00:00
user_156,product_39,5,2023-02-17 16:00:00
user_46,product_27,3,2023-02-17 17:00:00
user_67,product_11,2,2023-02-17 18:00:00
user_75,product_26,5,2023-02-17 19:00:00
user_172,product_41,4,2023-02-17 20:00:00
user_129,product_46,4,2023-02-17 21:00:00
user_94,product_40,5,2023-02-17 23:00:00
user_114,product_33,5,2023-02-18 00:00:00
user_163,product_36,4,2023-02-18 01:00:00
user_35,product_5,5,2023-02-18 02:00:00
user_25,product_6,1,2023-02-18 03:00:00
user_42,product_31,1,2023-02-18 04:00:00
user_26,product_31,5,2023-02-18 05:00:00
user_68,product_24,2,2023-02-18 06:00:00
user_147,product_32,4,2023-02-18 07:00:00
user_10,product_6,5,2023-02-18 08:00:00
user_37,product_15,4,2023-02-18 11:00:00
user_133,product_42,4,2023-02-18 12:00:00
user_199,product_35,4,2023-02-18 13:00:00
user_22,product_12,5,2023-02-18 14:00:00
user_46,product_6,5,2023-02-18 15:00:00
user_89,product_35,4,2023-02-18 16:00:00
user_45,product_46,5,2023-02-18 17:00:00
user_106,product_8,3,2023-02-18 18:00:00
user_139,product_31,4,2023-02-18 19:00:00
user_140,product_10,5,2023-02-18 20:00:00
user_103,product_7,4,2023-02-18 21:00:00
user_110,product_22,4,2023-02-18 23:00:00
user_103,product_24,5,2023-02-19 00:00:00
user_59,product_7,4,2023-02-19 01:00:00
user_170,product_44,4,2023-02-19 02:00:00
user_67,product_3,5,2023-02-19 04:00:00
user_132,product_39,4,2023-02-19 05:00:00
user_119,product_2,5,2023-02-19 06:00:00
user_36,product_28,4,2023-02-19 07:00:00
user_71,product_40,3,2023-02-19 08:00:00
user_126,product_28,4,2023-02-19 09:00:00
user_105,product_33,5,2023-02-19 10:00:00
user_30,product_27,4,2023-02-19 12:00:00
user_121,product_12,5,2023-02-19 13:00:00
user_136,product_14,4,2023-02-19 14:00:00
user_50,product_22,5,2023-02-19 15:00:00
user_28,product_43,5,2023-02-19 16:00:00
user_39,product_25,3,2023-02-19 17:00:00
user_40,product_3,4,2023-02-19 18:00:00
user_10,product_25,5,2023-02-19 19:00:00
user_0,product_8,4,2023-02-19 21:00:00
user_45,product_4,4,2023-02-19 22:00:00
user_100,product_31,4,2023-02-19 23:00:00
user_148,product_19,4,2023-02-20 00:00:00
user_89,product_49,5,2023-02-20 01:00:00
user_109,product_10,5,2023-02-20 02:00:00
user_163,product_14,4,2023-02-20 03:00:00
user_181,product_31,3,2023-02-20 04:00:00
user_0,product_21,3,2023-02-20 06:00:00
user_62,product_40,2,2023-02-20 07:00:00
user_181,product_16,4,2023-02-20 08:00:00
user_54,product_25,3,2023-02-20 09:00:00
user_114,product_43,3,2023-02-20 10:00:00
user_167,product_6,4,2023-02-20 11:00:00
user_142,product_41,3,2023-02-20 12:00:00
user_148,product_25,2,2023-02-20 13:00:00
user_174,product_24,4,2023-02-20 14:00:00
user_52,product_9,3,2023-02-20 15:00:00
user_136,product_44,4,2023-02-20 16:00:00
user_179,product_18,3,2023-02-20 17:00:00
user_56,product_10,5,2023-02-20 18:00:00
user_116,product_12,5,2023-02-20 19:00:00
user_168,product_39,4,2023-02-20 21:00:00
user_34,product_3,5,2023-02-20 22:00:00
user_62,product_46,5,2023-02-20 23:00:00
user_89,product_27,4,2023-02-21 01:00:00
user_74,product_10,5,2023-02-21 02:00:00
user_129,product_0,1,2023-02-21 04:00:00
user_134,product_48,5,2023-02-21 05:00:00
user_161,product_46,5,2023-02-21 06:00:00
user_90,product_37,3,2023-02-21 07:00:00
user_16,product_23,4,2023-02-21 08:00:00
user_170,product_30,5,2023-02-21 10:00:00
user_186,product_40,4,2023-02-21 11:00:00
user_107,product_45,4,2023-02-21 12:00:00
user_178,product_49,5,2023-02-21 13:00:00
user_181,product_25,4,2023-02-21 14:00:00
user_151,product_48,5,2023-02-21 15:00:00
user_24,product_49,4,2023-02-21 16:00:00
user_198,product_4,4,2023-02-21 17:00:00
user_179,product_19,5,2023-02-21 18:00:00
user_197,product_40,3,2023-02-21 19:00:00
user_87,product_10,4,2023-02-21 20:00:00
user_160,product_32,3,2023-02-21 21:00:00
user_176,product_49,5,2023-02-21 22:00:00
user_62,product_26,5,2023-02-22 00:00:00
user_149,product_33,4,2023-02-22 01:00:00
user_153,product_14,4,2023-02-22 02:00:00
user_155,product_31,4,2023-02-22 03:00:00
user_113,product_20,5,2023-02-22 04:00:00
user_48,product_45,3,2023-02-22 05:00:00
user_80,product_5,4,2023-02-22 07:00:00
user_83,product_37,5,2023-02-22 08:00:00
user_104,product_21,5,2023-02-22 09:00:00
user_176,product_17,5,2023-02-22 10:00:00
user_147,product_13,4,2023-02-22 11:00:00
user_117,product_9,1,2023-02-22 12:00:00
user_85,product_45,4,2023-02-22 13:00:00
user_62,product_12,4,2023-02-22 14:00:00
user_188,product_30,1,2023-02-22 15:00:00
user_103,product_29,4,2023-02-22 16:00:00
user_48,product_2,4,2023-02-22 17:00:00
user_70,product_29,5,2023-02-22 18:00:00
user_0,product_5,5,2023-02-22 19:00:00
user_140,product_28,3,2023-02-22 20:00:00
user_122,product_43,3,2023-02-22 22:00:00
user_183,product_44,4,2023-02-22 23:00:00
user_61,product_42,4,2023-02-23 00:00:00
user_31,product_43,5,2023-02-23 01:00:00
user_157,product_32,2,2023-02-23 02:00:00
user_28,product_16,4,2023-02-23 03:00:00
user_48,product_47,5,2023-02-23 04:00:00
user_172,product_10,3,2023-02-23 05:00:00
user_29,product_12,5,2023-02-23 06:00:00
user_143,product_49,5,2023-02-23 07:00:00
user_167,product_10,5,2023-02-23 08:00:00
user_18,product_30,1,2023-02-23 09:00:00
user_17,product_27,3,2023-02-23 10:00:00
user_0,product_43,4,2023-02-23 11:00:00
user_77,product_5,4,2023-02-23 12:00:00
user_174,product_15,3,2023-02-23 14:00:00
user_193,product_3,5,2023-02-23 15:00:00
user_112,product_34,5,2023-02-23 16:00:00
user_113,product_47,1,2023-02-23 17:00:00
user_165,product_25,4,2023-02-23 18:00:00
user_178,product_11,4,2023-02-23 19:00:00
user_62,product_10,3,2023-02-23 20:00:00
user_131,product_36,5,2023-02-23 21:00:00
user_128,product_24,5,2023-02-23 22:00:00
user_7,product_17,5,2023-02-23 23:00:00
user_156,product_18,5,2023-02-24 00:00:00
user_54,product_22,4,2023-02-24 01:00:00
user_102,product_37,5,2023-02-24 02:00:00
user_130,product_17,4,2023-02-24 03:00:00
user_31,product_25,4,2023-02-24 04:00:00
user_9,product_5,4,2023-02-24 05:00:00
user_109,product_3,3,2023-02-24 06:00:00
user_161,product_43,3,2023-02-24 07:00:00
user_123,product_28,4,2023-02-24 08:00:00
user_86,product_33,5,2023-02-24 09:00:00
user_54,product_16,3,2023-02-24 10:00:00
user_31,product_42,4,2023-02-24 11:00:00
